"102"	0.09286325213174113
"105"	0.08289275441720313
"108"	0.08561073480894167
"111"	0.101754582865694
"114"	0.11737171385745779
"117"	0.16546115321544122
"12"	0.0881691266641008
"120"	0.08303252748719825
"123"	0.11055898094072127
"126"	0.0722310684901339
"129"	0.06331017333926041
"132"	0.10404480517960502
"135"	0.09112992092386224
"138"	0.13191299589436914
"141"	0.1076819360724295
"144"	0.11283013521689307
"147"	0.04460414952837091
"15"	0.11600468842514833
"150"	0.1040620992466899
"153"	0.060563732535779416
"156"	0.0879253766696818
"159"	0.04663800562314161
"162"	0.12066632396973824
"165"	0.06797416237704262
"168"	0.049620759878179065
"171"	0.08052993314534217
"174"	0.06278143350842431
"177"	0.07641696352884511
"18"	0.05241971650085565
"180"	0.10523696750375819
"183"	0.058534099857434754
"186"	0.10977067019782545
"189"	0.11197515428640378
"192"	0.07124383780662925
"195"	0.104636658429284
"198"	0.08806313330584349
"201"	0.15164728494049584
"204"	0.06247952716655986
"207"	0.07416425281278809
"21"	0.08297404683405189
"210"	0.1269629102823797
"213"	0.09930916492713444
"216"	0.10479778546735055
"219"	0.10013130970242762
"222"	0.09461551127943355
"225"	0.08262074885724496
"228"	0.09725404075367619
"231"	0.11887862152347058
"234"	0.12013283079536198
"237"	0.109904424595964
"24"	0.1059089191111138
"240"	0.07105544591130965
"243"	0.09649751817937118
"246"	0.11961317882575757
"249"	0.11990213646712741
"252"	0.1179196668618503
"255"	0.11685699515470138
"258"	0.11397415106035948
"261"	0.1076661924305096
"264"	0.11265242617792517
"27"	0.0880988704482764
"3"	0.06985350809560523
"30"	0.2561075875029364
"33"	0.12071128564971687
"36"	0.10580489050473586
"39"	0.0965170772685631
"42"	0.07036241083616263
"45"	0.09934274516895159
"48"	0.10627040728725268
"51"	0.08952152479566314
"54"	0.12031650579198637
"57"	0.09639556671648826
"6"	0.048318188858485184
"60"	0.040872018894011694
"63"	0.10608349633094606
"66"	0.11716659766185665
"69"	0.0477073179020023
"72"	0.0886537969202703
"75"	0.09013747412603462
"78"	0.04945682121018831
"81"	0.08090785981257785
"84"	0.12333321182517407
"87"	0.12471673086142325
"9"	0.09026115108356465
"90"	0.11445563465274151
"93"	0.11009789332101659
"96"	0.11215306381581798
"99"	0.06008865539320309
"1"	0.11931462821703112
"10"	0.10761668826560952
"100"	0.10176112040929118
"106"	0.11182299192052228
"109"	0.17861970356364318
"112"	0.10939659242523393
"115"	0.09805645544907124
"118"	0.117289635611784
"121"	0.09104834906722972
"124"	0.08450445139029464
"127"	0.0883881479101126
"13"	0.12263264632357321
"130"	0.10459971957672475
"133"	0.09428655857404536
"136"	0.040904378620177845
"139"	0.09244706142211939
"142"	0.11242578567788385
"145"	0.09530064643710734
"148"	0.11466547302905533
"151"	0.10736778554968535
"154"	0.09108097210043588
"157"	0.10078849415880729
"16"	0.123473429808929
"160"	0.09647705819251776
"163"	0.11222164046426629
"166"	0.11278675284128852
"169"	0.06451074143663851
"172"	0.17223686242471645
"175"	0.1277230776008282
"178"	0.12194781013939289
"181"	0.11303400885963028
"184"	0.11633468693321353
"187"	0.17978913134704158
"19"	0.07943494943114209
"190"	0.10147578909371881
"193"	0.04602694182348803
"196"	0.08616922680964281
"199"	0.1402469488259225
"202"	0.09722093931447474
"205"	0.0830228408954791
"208"	0.07718716885014357
"211"	0.11399355397890307
"214"	0.07745375602878152
"217"	0.07433903922530723
"22"	0.06303381261429236
"220"	0.07548055451382421
"223"	0.09657319511944477
"226"	0.08554438430856706
"229"	0.11256386704368666
"232"	0.0836417852316917
"235"	0.051485492996097205
"238"	0.11044770763095635
"241"	0.061427235636888386
"244"	0.09413161238217443
"247"	0.07294934365907735
"25"	0.10931197115095471
"250"	0.057044008706736905
"253"	0.0944494192326738
"256"	0.10853673778737989
"259"	0.08717567117240324
