"102"	4.025800781249999
"105"	5.058235294117647
"108"	4.232330097087378
"111"	2.7176821192052976
"114"	2.4092175848490642
"117"	6.266162790697674
"12"	4.22755556510898
"120"	5.149235127478752
"123"	3.301801385681293
"126"	3.744306151645207
"129"	3.1253958451906656
"132"	15.887783997800563
"135"	4.284182879377431
"138"	9.844836102456174
"141"	2.010259795953193
"144"	2.5134206655499187
"147"	3.2264503816793897
"15"	7.018807339449541
"150"	8.205494505494507
"153"	3.2835104669887283
"156"	3.3472815533980587
"159"	2.737375928677564
"162"	2.4155778867382263
"165"	3.405671476137624
"168"	2.7102173913043477
"171"	3.755919540229887
"174"	4.017086330935251
"177"	3.987155003270111
"18"	3.1677553956834537
"180"	5.953006833712984
"183"	4.812604166666666
"186"	2.2789165963505145
"189"	2.892652954959646
"192"	4.5003588907014676
"195"	4.599095548624894
"198"	3.251393697292499
"201"	4.783943661971831
"204"	0.4985714285714286
"207"	1.1052761123382773
"21"	4.677125
"210"	4.924309859154928
"213"	5.4949930843706785
"216"	9.264181914611509
"219"	14.861461512377078
"222"	9.963333333333335
"225"	2.8097743632336667
"228"	3.5022664756446984
"231"	2.8847471994521805
"234"	2.1032000673227036
"237"	1.7790478221062263
"24"	2.493792463996845
"240"	5.883370786516854
"243"	3.827098584868369
"246"	2.3835551947097535
"249"	2.2911436843866637
"252"	8.917625000000001
"255"	3.1175852499434256
"258"	4.654100905562742
"261"	4.01456261648351
"264"	2.645273063328758
"27"	4.665454545454545
"3"	4.457030303030304
"30"	6.850476190476191
"33"	3.9180095253736233
"36"	3.247495117187499
"39"	5.200807577268196
"42"	2.358211884915301
"45"	2.9741105259558176
"48"	2.430525664633129
"51"	6.182607142857143
"54"	3.656917382291975
"57"	4.399457364341086
"6"	3.388038461538463
"60"	3.257266666666667
"63"	3.5291677588466563
"66"	3.848042112610515
"69"	2.909512022630835
"72"	3.945699248120301
"75"	2.3191676013766416
"78"	3.295724962630793
"81"	4.944974874371859
"84"	4.8385
"87"	4.331207490026939
